,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position,transferredSchools
1024,Reggie Hearn\hearnre01,2012-13,Northwestern,Big Ten,30,30.0,33.0,4.3,9.7,0.441,3.0,5.9,0.508,1.3,3.8,0.336,3.6,4.9,0.735,1.0,3.7,4.6,1.5,1.2,0.4,1.9,2.6,13.4,,8.3,4,193,95,Guard,0
1025,Khem Birch\birchkh01,2013-14,UNLV,MWC,33,32,31.4,3.8,7.4,.510,3.8,7.4,.510,0.0,0.0,,4.0,5.7,.693,4.0,6.2,10.2,1.2,0.6,3.8,1.3,2.3,11.5,,2.76,3,206,99,Forward,1
1026,David Stockton\stockda01,2013-14,Gonzaga,WCC,36,36.0,27.8,2.6,5.9,0.434,2.1,4.0,0.531,0.4,1.9,0.23199999999999998,1.9,2.5,0.7559999999999999,0.3,2.1,2.4,4.2,1.5,0.2,2.0,2.3,7.4,,5.36,4,180,74,Guard,0
1027,Predrag Savovic\savovpr01,2001-02,Hawaii,WAC,25,25,31.8,6.5,14.9,.438,3.5,7.2,.489,3.0,7.7,.391,4.2,5.1,.835,1.0,3.8,4.8,2.3,0.7,0.2,1.5,2.2,20.3,,1.15,4,198,102,Guard,1
1028,Wesley Person\persowe01,1993-94,Auburn,SEC,28,,35.9,7.8,16.0,0.484,4.4,8.5,0.521,3.3,7.5,0.44299999999999995,3.4,4.6,0.7340000000000001,,,6.4,2.8,1.0,0.4,3.0,1.6,22.2,,7.17,4,198,88,Guard,0
1029,Dan Majerle\majerda01,1987-88,Central Michigan,MAC,32,,37.4,8.7,16.7,0.521,7.3,13.6,0.539,1.4,3.2,0.446,4.9,7.6,0.645,,,10.8,2.5,1.5,0.9,0.1,2.4,23.7,,-2.16,4,198,97,Guard,0
1030,Brandon Williams\willibr01,1995-96,Davidson,Southern,30,,27.8,6.5,13.0,0.496,4.8,8.9,0.537,1.7,4.1,0.40700000000000003,3.6,4.6,0.775,,,6.0,1.2,1.2,1.0,,,18.2,,-4.9,4,198,97,Forward,0
1031,Trey McKinney-Jones\mckintr01,2012-13,Miami (FL),ACC,36,34,30.3,3.0,7.2,.413,1.3,3.0,.440,1.6,4.2,.393,1.6,1.9,.851,0.4,3.0,3.4,1.6,0.8,0.0,0.9,1.5,9.2,,7.88,4,196,99,Guard,1
1032,Jake Voskuhl\voskuja01,1999-00,UConn,Big East,34,,22.9,3.2,5.6,0.5710000000000001,3.2,5.6,0.5710000000000001,0.0,0.0,,2.1,3.1,0.6829999999999999,,,6.4,1.1,0.5,1.4,1.8,2.7,8.5,,7.58,4,211,111,Center,0
1033,Terence Morris\morrite01,2000-01,Maryland,ACC,36,36.0,27.6,4.4,10.2,0.43200000000000005,3.7,7.7,0.478,0.7,2.5,0.289,2.7,3.4,0.795,2.5,5.2,7.7,1.9,0.9,2.2,1.8,2.6,12.2,,10.99,4,206,100,Forward,0
1034,D.J. White\whitedj01,2007-08,Indiana,Big Ten,33,33.0,33.5,6.5,10.8,0.605,6.5,10.7,0.607,0.0,0.1,0.33299999999999996,4.3,6.2,0.6890000000000001,3.0,7.3,10.3,0.8,0.8,1.6,1.9,2.5,17.4,,6.08,4,206,113,Forward,0
1035,Tyler Zeller\zellety01,2011-12,UNC,ACC,38,38.0,28.2,5.8,10.5,0.5529999999999999,5.8,10.5,0.5529999999999999,0.0,0.0,,4.8,5.9,0.8079999999999999,3.8,5.8,9.6,0.9,0.9,1.5,1.9,2.7,16.3,,7.07,4,213,113,Forward,0
1036,Davon Reed\reedda01,2016-17,Miami (FL),ACC,33,33.0,35.3,4.9,11.3,0.433,2.5,5.2,0.474,2.4,6.0,0.397,2.7,3.3,0.833,0.8,3.9,4.8,2.4,1.3,0.5,2.0,1.6,14.9,,9.57,4,198,94,Guard,0
1037,Gary Clark\clarkga01,2010-11,Wake Forest,ACC,32,26.0,26.7,3.8,7.3,0.515,2.2,4.4,0.489,1.6,2.9,0.5529999999999999,1.7,2.1,0.833,0.4,1.8,2.2,1.6,0.9,0.2,1.7,2.3,10.9,,5.51,4,193,90,Guard,0
1038,Clarence Weatherspoon\weathcl01,1991-92,Southern Miss,Metro,29,29.0,36.4,8.5,15.1,0.563,7.7,13.2,0.578,0.8,1.8,0.45299999999999996,4.5,6.7,0.675,,,10.5,1.6,1.6,2.7,2.6,2.0,22.3,,6.88,4,198,108,Forward,0
1039,Kevin Huerter\huertke01,2017-18,Maryland,Big Ten,32,32.0,34.4,5.1,10.1,0.503,2.8,4.6,0.605,2.3,5.5,0.41700000000000004,2.3,3.1,0.758,1.0,4.1,5.0,3.4,0.6,0.7,2.5,2.4,14.8,,7.94,2,201,86,Guard,0
1040,Jaylen Brown\brownja02,2015-16,California,Pac-12,34,34.0,27.6,4.8,11.1,0.431,3.9,8.1,0.48200000000000004,0.9,3.0,0.294,4.2,6.4,0.654,1.1,4.3,5.4,2.0,0.8,0.6,3.1,3.2,14.6,,7.87,1,201,102,Forward,0
1041,Royal Ivey\iveyro01,2003-04,Texas,Big 12,33,33.0,29.7,3.4,7.5,0.44799999999999995,3.0,6.6,0.456,0.4,0.9,0.387,2.3,3.7,0.626,1.3,2.8,4.0,4.3,1.2,0.2,1.5,2.5,9.4,,8.4,4,190,90,Guard,0
1042,Ervin Johnson\johnser02,1992-93,New Orleans,Sun Belt,29,,33.3,7.2,11.6,0.619,7.2,11.6,0.619,0.0,0.0,,4.1,6.0,0.674,,,11.9,0.6,0.9,2.7,2.6,3.0,18.4,,0.55,4,211,111,Center,0
1043,Gabe Pruitt\pruitga01,2006-07,USC,Pac-10,26,24.0,33.1,4.0,9.6,0.41600000000000004,2.2,4.3,0.496,1.8,5.3,0.35,2.6,3.3,0.8,0.6,2.2,2.8,4.3,1.8,0.3,1.8,2.2,12.5,,7.87,3,193,77,Guard,0
1044,Daniel Orton\ortonda01,2009-10,Kentucky,SEC,38,0.0,13.2,1.3,2.4,0.527,1.3,2.3,0.539,0.0,0.1,0.0,0.9,1.7,0.524,1.2,2.1,3.3,0.4,0.6,1.4,1.0,2.3,3.4,,6.82,1,211,115,Forward,0
1045,Rusty LaRue\larueru01,1995-96,Wake Forest,ACC,32,27.0,30.6,3.3,6.9,0.484,1.3,2.5,0.519,2.0,4.4,0.46399999999999997,1.4,1.6,0.88,,,3.0,1.9,0.9,0.1,1.6,1.6,10.1,,10.73,4,188,95,Guard,0
1046,Dwayne Bacon\bacondw01,2016-17,Florida State,ACC,35,35.0,28.8,6.3,14.0,0.452,4.7,9.1,0.516,1.6,4.9,0.33299999999999996,3.0,3.9,0.754,1.0,3.2,4.2,1.7,1.0,0.1,2.0,1.6,17.2,,8.87,2,201,95,Guard,0
1047,Skal Labissiere\labissk01,2015-16,Kentucky,SEC,36,18.0,15.8,2.7,5.3,0.516,2.7,5.2,0.521,0.0,0.1,0.0,1.1,1.7,0.6609999999999999,1.0,2.2,3.1,0.3,0.3,1.6,0.9,3.0,6.6,,8.84,1,211,102,Forward,0
1048,Paul Davis\davispa01,2005-06,Michigan State,Big Ten,33,33.0,30.8,6.2,11.0,0.5660000000000001,6.1,10.5,0.58,0.2,0.6,0.316,4.8,5.6,0.87,2.6,6.5,9.1,1.6,1.0,0.9,2.5,3.1,17.5,,7.27,4,211,122,Center,0
1049,Grant Hill*\hillgr01,1993-94,Duke,ACC,34,34.0,35.7,6.4,13.9,0.462,5.3,10.9,0.48100000000000004,1.1,2.9,0.39,3.4,4.9,0.703,,,6.9,5.2,1.9,1.2,3.0,2.5,17.4,,8.92,4,203,102,Forward,0
1050,Todd Day\dayto01,1991-92,Arkansas,SEC,22,22.0,32.3,7.9,15.8,0.499,5.3,9.7,0.542,2.6,6.0,0.429,4.4,5.8,0.764,,,7.0,3.2,2.5,0.8,2.8,2.5,22.7,,8.2,4,198,85,Guard,0
1051,John Collins\collijo01,2016-17,Wake Forest,ACC,33,33.0,26.6,7.1,11.4,0.622,7.1,11.4,0.624,0.0,0.0,0.0,5.0,6.7,0.745,3.8,6.1,9.8,0.5,0.6,1.6,1.8,3.0,19.2,,9.8,2,208,98,Forward,0
1052,Sherron Collins\collish01,2009-10,Kansas,Big 12,36,36.0,33.0,5.1,12.1,0.426,3.2,6.8,0.469,1.9,5.3,0.37,3.3,3.8,0.855,0.2,1.9,2.1,4.5,1.1,0.1,2.4,1.7,15.5,,8.25,4,180,92,Guard,0
1053,Michael Kidd-Gilchrist\kiddgmi01,2011-12,Kentucky,SEC,40,39.0,31.1,4.0,8.2,0.491,3.7,6.9,0.535,0.3,1.3,0.255,3.6,4.8,0.745,2.6,4.9,7.4,1.9,1.0,0.9,2.2,2.4,11.9,,7.93,1,201,105,Forward,0
1054,Marcus Morris\morrima03,2010-11,Kansas,Big 12,38,35.0,28.3,6.3,11.1,0.57,5.6,9.1,0.62,0.7,2.0,0.342,3.9,5.7,0.688,2.6,5.0,7.6,1.6,0.8,0.6,1.8,2.6,17.2,,7.62,3,206,106,Forward,0
1055,Kevin Love\loveke01,2007-08,UCLA,Pac-10,39,38.0,29.6,5.8,10.4,0.5589999999999999,5.1,8.3,0.611,0.7,2.1,0.354,5.1,6.6,0.767,3.6,7.0,10.6,1.9,0.7,1.4,2.0,1.9,17.5,,7.71,1,208,117,Center,0
1056,Johnathan Williams\willijo04,2000-01,Charlotte,CUSA,8,0.0,,0.1,0.8,0.16699999999999998,0.0,0.4,0.0,0.1,0.4,0.33299999999999996,0.0,0.0,,0.1,0.1,0.3,0.1,0.1,0.0,0.4,0.4,0.4,,7.91,2,188,83,Guard,0
1057,Chris Mills\millsch01,1992-93,Arizona,Pac-10,28,28,31.1,7.5,14.5,.520,5.5,10.4,.534,2.0,4.1,.483,3.3,3.9,.836,,,7.9,1.9,1.1,0.5,2.6,2.4,20.4,,8.28,4,198,97,Forward,1
1058,Jerryd Bayless\bayleje01,2007-08,Arizona,Pac-10,30,30.0,35.7,5.8,12.6,0.45799999999999996,3.8,7.8,0.489,2.0,4.8,0.40700000000000003,6.2,7.4,0.8390000000000001,0.4,2.3,2.7,4.0,1.0,0.1,3.0,2.2,19.7,,10.22,1,190,90,Guard,0
1059,Demetrius Jackson\jacksde01,2002-03,Pacific,Big West,27,23.0,29.4,4.6,11.7,0.39399999999999996,2.9,6.4,0.44299999999999995,1.7,5.2,0.33299999999999996,2.7,3.3,0.82,0.2,1.5,1.7,3.0,1.2,0.1,3.1,2.9,13.6,,-0.95,2,178,77,Guard,0
1060,Paul Millsap\millspa01,2005-06,Louisiana Tech,WAC,33,33.0,34.1,7.8,13.7,0.5710000000000001,7.7,13.3,0.578,0.2,0.4,0.35700000000000004,3.8,6.2,0.623,6.0,7.3,13.3,1.1,1.9,2.3,2.5,3.1,19.6,,2.55,3,203,111,Forward,0
1061,Vitaly Potapenko\potapvi01,1995-96,Wright State,MW Coll,26,,31.0,7.6,12.6,0.604,7.6,12.4,0.612,0.0,0.2,0.16699999999999998,5.4,7.6,0.716,,,7.4,1.4,0.4,0.7,3.9,3.7,20.7,,-0.49,2,208,127,Center,0
1062,Rodney McGruder\mcgruro01,2012-13,Kansas State,Big 12,35,34.0,33.5,5.8,13.2,0.442,4.4,8.9,0.494,1.5,4.3,0.336,2.5,3.3,0.752,2.1,3.3,5.4,2.0,1.3,0.3,1.7,1.5,15.6,,6.53,4,193,92,Guard,0
1063,Larry Johnson\johnsla02,1990-91,UNLV,Big West,35,,31.8,8.8,13.3,0.662,8.3,11.9,0.698,0.5,1.4,0.354,4.6,5.7,0.818,,,10.9,3.0,2.1,1.0,2.2,2.3,22.7,,4.34,2,198,113,Forward,0
1064,Chris Johnson\johnsch03,2011-12,Dayton,A-10,32,32.0,29.7,4.1,8.8,0.465,1.9,3.4,0.574,2.2,5.4,0.397,2.1,2.5,0.848,2.5,3.9,6.4,1.3,0.7,0.6,1.6,2.3,12.4,,4.3,4,198,97,Forward,0
1065,Deonte Burton\burtode02,2013-14,Nevada,MWC,32,31.0,38.6,6.7,14.3,0.47100000000000003,5.2,9.4,0.5529999999999999,1.5,4.9,0.314,5.1,6.9,0.742,0.4,3.9,4.3,4.4,1.5,0.5,2.0,2.2,20.1,,3.48,4,185,86,Guard,0
1066,Wayne Ellington\ellinwa01,2008-09,UNC,ACC,38,37.0,30.4,5.7,11.7,0.483,3.4,6.3,0.539,2.2,5.4,0.41700000000000004,2.3,2.9,0.777,1.5,3.4,4.9,2.7,0.9,0.2,1.6,1.5,15.8,,8.35,3,193,90,Guard,0
1067,Anthony Mason\masonan01,1987-88,Tennessee State,OVC,28,,38.0,9.9,21.7,0.45399999999999996,8.4,18.8,0.44799999999999995,1.4,2.9,0.494,6.8,8.8,0.773,,,10.4,3.0,2.0,0.7,3.8,2.6,28.0,,-3.93,4,201,113,Forward,0
1068,Tony Wroten\wroteto01,2011-12,Washington,Pac-12,35,27.0,30.3,5.7,12.8,0.44299999999999995,5.4,11.2,0.483,0.3,1.6,0.161,4.4,7.5,0.583,2.3,2.7,5.0,3.7,1.9,0.4,3.8,2.7,16.0,,5.27,1,196,92,Guard,0
1069,Jamie Feick\feickja01,1995-96,Michigan State,Big Ten,32,,30.8,3.6,8.4,0.433,3.0,6.3,0.473,0.6,2.0,0.308,2.2,3.6,0.617,,,9.5,2.3,0.8,0.4,2.2,2.3,10.1,,9.04,4,206,115,Center,0
1070,Courtney Alexander\alexaco02,1999-00,Fresno State,WAC,27,,36.1,9.3,20.9,.447,7.2,14.4,.499,2.1,6.5,.331,4.0,5.1,.781,,,4.7,3.5,1.4,0.1,2.5,2.3,24.8,,3.58,4,196,92,Guard,1
1071,Amile Jefferson\jeffeam01,2016-17,Duke,ACC,35,35.0,29.7,4.2,6.8,0.613,4.2,6.8,0.613,0.0,0.0,,2.6,4.1,0.629,2.4,6.0,8.4,1.5,0.7,1.9,1.4,2.7,10.9,,10.91,5,206,97,Forward,0
1072,Eddie Basden\basdeed01,2004-05,Charlotte,CUSA,29,28.0,36.2,5.3,11.0,0.48700000000000004,4.6,9.0,0.51,0.8,2.0,0.386,3.8,5.2,0.7240000000000001,2.6,5.8,8.4,3.7,3.2,0.1,2.6,2.0,15.2,,3.97,4,196,97,Guard,0
1073,OG Anunoby\anunoog01,2016-17,Indiana,Big Ten,16,10.0,25.1,4.3,7.6,0.557,3.4,4.8,0.701,0.9,2.8,0.311,1.7,3.0,0.563,1.8,3.7,5.4,1.4,1.3,1.3,1.6,2.1,11.1,,8.15,2,203,97,Forward,0
1074,Will Blalock\blalowi01,2005-06,Iowa State,Big 12,30,30.0,35.7,5.9,13.2,0.447,4.3,9.3,0.46799999999999997,1.6,3.9,0.39799999999999996,2.0,3.0,0.659,0.8,2.5,3.3,6.1,2.2,0.1,3.0,1.8,15.4,,7.3,3,183,92,Guard,0
1075,Tony Delk\delkto01,1995-96,Kentucky,SEC,36,,26.3,6.4,12.9,0.494,3.8,7.1,0.535,2.6,5.8,0.44299999999999995,2.4,3.1,0.8,,,4.2,1.8,1.9,0.4,1.8,2.0,17.8,,10.06,4,185,85,Guard,0
1076,Juan Dixon\dixonju01,2001-02,Maryland,ACC,36,36.0,33.6,7.0,14.9,0.469,4.4,8.4,0.525,2.6,6.4,0.397,3.9,4.4,0.898,1.4,3.3,4.6,2.9,2.6,0.2,2.5,2.0,20.4,,9.38,4,190,74,Guard,0
1077,Kenrich Williams\willike04,2017-18,TCU,Big 12,32,32.0,36.0,4.8,10.2,0.47700000000000004,3.4,6.6,0.521,1.4,3.6,0.395,2.1,3.0,0.688,2.8,6.5,9.3,3.9,1.8,0.5,2.0,2.5,13.2,,9.68,3,201,95,Guard-Forward,0
1078,Charles Cooke\cookech01,2016-17,Dayton,A-10,29,27,31.6,5.2,11.4,.455,3.5,7.2,.488,1.7,4.2,.398,3.7,5.2,.702,1.0,4.1,5.1,2.8,1.1,1.0,2.1,1.9,15.8,,4.27,4,196,87,Guard,1
1079,Carrick Felix\felixca01,2012-13,Arizona State,Pac-12,35,34.0,35.3,5.4,10.8,0.5,3.9,6.8,0.573,1.5,4.0,0.374,2.3,3.5,0.664,2.1,6.1,8.1,1.6,1.4,1.1,2.0,3.0,14.6,,4.6,3,198,89,Guard,0
1080,Sam Dekker\dekkesa01,2014-15,Wisconsin,Big Ten,40,40.0,31.0,5.3,10.2,0.525,4.1,6.4,0.639,1.3,3.8,0.331,2.0,2.8,0.708,1.9,3.6,5.5,1.2,0.5,0.5,0.9,1.1,13.9,,10.29,3,206,104,Forward,0
1081,Ryan Bowen\bowenry01,1997-98,Iowa,Big Ten,31,,,5.3,8.8,0.603,5.0,8.3,0.607,0.3,0.5,0.5329999999999999,3.6,5.2,0.6890000000000001,,,8.7,1.5,2.5,1.3,,,14.4,,6.04,4,201,97,Forward,0
1082,Corsley Edwards\edwarco01,2001-02,Central Connecticut,NEC,32,32.0,31.0,5.6,11.0,0.504,5.6,11.0,0.504,0.0,0.0,,4.3,5.6,0.7609999999999999,4.0,4.7,8.7,1.0,1.4,1.5,2.2,2.4,15.4,,-9.29,4,206,124,Center,0
1083,James Anderson\anderja01,2010-11,BYU,MWC,31,1.0,7.7,0.5,1.4,0.326,0.5,1.4,0.326,0.0,0.0,,0.2,0.8,0.26899999999999996,0.5,0.8,1.3,0.2,0.2,0.6,0.2,1.8,1.1,,5.76,3,208,108,Forward,0
1084,Jarnell Stokes\stokeja01,2013-14,Tennessee,SEC,37,37.0,32.4,5.4,10.1,0.531,5.4,10.1,0.531,0.0,0.0,,4.3,6.2,0.696,4.2,6.4,10.6,2.0,0.7,0.9,2.1,2.0,15.1,,7.84,3,203,117,Forward,0
1085,Robert Traylor\traylro01,1997-98,Michigan,Big Ten,34,,,6.6,11.4,0.579,6.6,11.4,0.58,0.0,0.0,0.0,3.1,4.8,0.642,,,10.1,2.6,1.3,1.4,,,16.2,,9.64,3,203,128,Center,0
1086,Matt Barnes\barnema02,2001-02,UCLA,Pac-10,31,31.0,30.7,4.9,10.4,0.47100000000000003,3.5,7.1,0.495,1.4,3.3,0.41700000000000004,2.4,3.8,0.619,1.5,4.7,6.2,3.5,1.1,0.3,2.8,2.4,13.5,,10.77,4,201,106,Forward,0
1087,Donte Grantham\grantdo01,2017-18,Clemson,ACC,19,19.0,31.8,5.4,9.6,0.56,4.0,6.3,0.633,1.4,3.3,0.419,2.1,2.6,0.78,1.6,5.3,6.9,2.4,0.8,0.9,1.7,2.0,14.2,,9.25,4,203,92,Forward,0
1088,Charles Jenkins\jenkich01,2010-11,Hofstra,CAA,33,33.0,37.3,7.5,14.6,0.517,5.5,9.8,0.563,2.0,4.8,0.42,5.5,6.7,0.8240000000000001,0.5,2.8,3.4,4.8,1.7,0.7,2.2,2.0,22.6,,0.13,4,190,99,Guard,0
1089,Harold Jamison\jamisha01,1998-99,Clemson,ACC,35,,29.1,5.0,7.4,0.674,5.0,7.4,0.674,0.0,0.0,,2.8,5.4,0.521,,,9.9,1.0,0.5,0.4,2.2,2.5,12.7,,6.59,4,203,117,Forward,0
1090,Antonio Daniels\daniean01,1996-97,Bowling Green State,MAC,32,,36.3,8.7,15.9,0.547,7.3,12.7,0.5760000000000001,1.4,3.3,0.433,5.1,6.6,0.777,,,2.8,6.8,2.3,0.3,3.2,1.6,24.0,,1.56,4,193,88,Guard,0
1091,Kenny Thomas\thomake01,1998-99,New Mexico,WAC,26,,34.7,6.2,11.4,0.545,5.2,8.6,0.603,1.0,2.8,0.37,4.3,5.9,0.7340000000000001,,,10.0,2.0,1.6,2.4,2.6,2.5,17.8,,0.74,4,201,118,Forward,0
1092,Jared Terrell\terreja01,2017-18,Rhode Island,A-10,34,34.0,33.2,5.6,13.1,0.42700000000000005,3.4,7.8,0.436,2.2,5.3,0.414,3.4,4.1,0.821,0.9,2.6,3.5,2.4,1.5,0.2,1.7,2.3,16.8,,4.61,4,190,99,Guard,0
1093,Kerry Kittles\kittlke01,1995-96,Villanova,Big East,30,29.0,35.3,7.2,15.8,0.455,4.6,9.4,0.489,2.6,6.4,0.40399999999999997,3.4,4.8,0.71,,,7.1,3.5,2.4,0.4,1.8,1.5,20.4,,11.46,4,196,81,Guard,0
1094,Bonzi Wells\wellsbo01,1997-98,Ball State,MAC,29,,,8.2,16.8,0.49,6.4,11.9,0.5379999999999999,1.8,4.9,0.373,4.6,6.7,0.6890000000000001,,,6.3,3.3,3.6,0.7,,,22.8,,0.68,4,196,95,Forward,0
1095,Damian Lillard\lillada01,2011-12,Weber State,Big Sky,32,32.0,34.5,7.2,15.5,0.467,4.3,8.3,0.517,2.9,7.2,0.409,7.1,8.0,0.887,0.5,4.5,5.0,4.0,1.5,0.2,2.3,1.9,24.5,,-3.65,4,188,83,Guard,0
1096,Ray Allen*\allenra02,1995-96,UConn,Big East,35,35.0,31.4,8.3,17.7,0.47200000000000003,5.1,10.6,0.47700000000000004,3.3,7.1,0.466,3.4,4.2,0.81,,,6.5,3.3,1.7,0.5,2.3,1.3,23.4,,8.19,3,196,92,Guard,0
1097,Trevor Booker\booketr01,2009-10,Clemson,ACC,32,32.0,30.8,5.9,11.3,0.521,5.6,10.2,0.547,0.3,1.1,0.265,3.2,5.3,0.591,2.8,5.6,8.4,2.5,1.3,1.4,1.9,2.0,15.2,,7.9,4,201,108,Forward,0
1098,Malcolm Lee\leema01,2010-11,UCLA,Pac-10,33,33.0,33.1,4.3,9.8,0.43700000000000006,3.1,5.8,0.534,1.2,4.0,0.295,3.4,4.4,0.778,0.7,2.4,3.1,2.0,0.7,0.2,1.7,2.4,13.1,,7.93,3,196,81,Guard,0
1099,Damien Wilkins\wilkida02,2003-04,Georgia,SEC,30,30,35.2,3.9,9.6,.406,3.0,6.8,.441,0.9,2.8,.321,3.9,5.0,.787,2.0,3.4,5.4,2.9,1.5,0.4,2.5,2.5,12.6,,8.16,4,198,102,Forward,1
1100,Jakob Poeltl\poeltja01,2015-16,Utah,Pac-12,36,36.0,30.4,6.3,9.8,0.6459999999999999,6.3,9.8,0.6459999999999999,0.0,0.0,,4.6,6.6,0.6890000000000001,2.8,6.3,9.1,1.9,0.6,1.6,2.1,2.3,17.2,,8.79,2,213,104,Forward,0
1101,Lionel Chalmers\chalmli01,2003-04,Xavier,A-10,37,37.0,34.9,5.5,12.3,0.449,2.8,5.6,0.498,2.7,6.7,0.409,2.8,4.0,0.7090000000000001,0.5,2.8,3.3,3.2,1.1,0.0,2.8,2.1,16.6,,5.84,4,183,81,Guard,0
1102,John Thomas\thomajo02,1996-97,Minnesota,Big Ten,35,,23.8,3.6,6.2,0.5760000000000001,3.6,6.2,0.579,0.0,0.0,0.0,1.9,3.3,0.574,,,6.3,1.1,0.9,1.5,1.5,2.5,9.0,,9.2,4,206,120,Forward,0
1103,Chris Bosh\boshch01,2002-03,Georgia Tech,ACC,31,31.0,31.0,5.4,9.7,0.56,4.7,8.2,0.575,0.7,1.5,0.478,4.1,5.6,0.73,3.1,5.9,9.0,1.2,1.0,2.2,2.3,2.4,15.6,,7.94,1,208,103,Forward,0
1104,Hersey Hawkins\hawkihe01,1987-88,Bradley,MVC,31,31.0,38.8,12.2,23.2,0.524,9.4,16.1,0.581,2.8,7.1,0.39399999999999996,9.2,10.8,0.848,,,7.8,3.6,2.6,0.8,2.1,2.5,36.3,,1.53,4,190,86,Guard,0
1105,Steve Novak\novakst01,2005-06,Marquette,Big East,31,31.0,33.8,5.6,11.7,0.47700000000000004,1.7,3.4,0.5,3.9,8.4,0.467,2.4,2.5,0.9740000000000001,1.1,4.8,5.9,1.3,0.6,0.1,1.0,2.1,17.5,,8.16,4,208,99,Forward,0
1106,Francisco Garcia\garcifr01,2004-05,Louisville,CUSA,38,38.0,31.9,4.9,11.3,0.43700000000000006,3.1,6.2,0.496,1.9,5.1,0.366,3.9,4.5,0.877,1.2,3.0,4.2,3.9,1.7,1.5,2.7,2.9,15.7,,6.18,3,201,88,Forward,0
1107,Lorenzen Wright\wrighlo02,1995-96,Memphis,CUSA,30,,35.3,6.9,12.7,0.542,6.9,12.7,0.5429999999999999,0.0,0.0,0.0,3.6,5.6,0.645,,,10.4,1.2,1.3,2.0,1.9,2.6,17.4,,6.58,2,211,102,Center,0
1108,Keita Bates-Diop\bateske01,2017-18,Ohio State,Big Ten,34,34.0,33.1,7.3,15.1,0.48,5.3,9.7,0.547,1.9,5.4,0.359,3.3,4.1,0.794,1.5,7.2,8.7,1.6,0.9,1.6,1.8,1.7,19.8,,9.03,4,201,86,Forward,0
1109,Steve Blake\blakest01,2002-03,Maryland,ACC,31,31.0,32.5,3.7,8.9,0.415,1.6,3.9,0.413,2.1,5.0,0.41600000000000004,2.2,2.7,0.8190000000000001,0.7,3.0,3.7,7.1,1.6,0.2,3.2,1.7,11.6,,7.56,4,190,78,Guard,0
1110,Terry Mills\millste01,1989-90,Michigan,Big Ten,31,31.0,31.0,7.6,13.1,0.585,7.6,13.1,0.585,0.0,0.0,,2.8,3.7,0.759,,,8.0,2.2,1.2,0.9,2.4,2.6,18.1,,10.27,3,208,104,Center,0
1111,Tyus Jones\jonesty01,2014-15,Duke,ACC,39,39.0,33.9,3.5,8.3,0.41700000000000004,2.3,5.1,0.44,1.2,3.2,0.379,3.7,4.2,0.889,0.5,3.0,3.5,5.6,1.5,0.1,1.9,1.2,11.8,,9.87,1,185,86,Guard,0
1112,Paul George\georgpa01,2009-10,Fresno State,WAC,29,29.0,33.2,5.3,12.5,0.424,3.3,6.8,0.485,2.0,5.8,0.353,4.1,4.6,0.909,1.9,5.3,7.2,3.0,2.2,0.8,3.2,2.9,16.8,,1.31,2,201,95,Forward,0
1113,Keith Bogans\boganke01,2002-03,Kentucky,SEC,36,35.0,29.7,5.4,11.8,0.456,3.2,6.0,0.528,2.2,5.8,0.38299999999999995,2.7,3.6,0.738,1.1,2.7,3.8,2.7,1.2,0.1,2.2,1.7,15.7,,9.33,4,196,97,Guard,0
1114,A.J. Guyton\guytoaj01,1999-00,Indiana,Big Ten,29,,34.3,7.0,15.3,0.45899999999999996,4.6,9.4,0.485,2.5,5.9,0.419,3.1,3.9,0.789,,,3.1,2.3,1.0,0.4,2.4,0.9,19.7,,10.22,4,185,81,Guard,0
1115,Walt Williams\williwa02,1991-92,Maryland,ACC,29,29.0,35.9,8.8,18.7,0.47200000000000003,5.8,10.4,0.5529999999999999,3.1,8.3,0.371,6.0,8.0,0.758,,,5.6,3.6,2.1,1.0,3.8,3.4,26.8,,7.74,4,203,99,Forward,0
1116,Kevin Murphy\murphke01,2011-12,Tennessee Tech,OVC,33,32.0,34.5,7.2,16.3,0.444,4.8,10.5,0.46,2.4,5.8,0.41600000000000004,3.8,5.2,0.721,0.9,4.3,5.2,2.3,0.8,0.2,3.3,2.2,20.6,,-3.06,4,201,83,Guard,0
1117,Jason Maxiell\maxieja01,2004-05,Cincinnati,CUSA,33,33.0,31.4,5.0,9.2,0.5429999999999999,4.9,9.0,0.545,0.1,0.2,0.4,5.3,8.3,0.645,3.2,4.5,7.7,0.8,1.0,2.7,1.9,2.5,15.3,,6.74,4,201,117,Forward,0
1118,Eric Bledsoe\bledser01,2009-10,Kentucky,SEC,37,35.0,30.3,3.9,8.4,0.462,2.6,5.0,0.516,1.3,3.5,0.38299999999999995,2.2,3.3,0.667,0.5,2.6,3.1,2.9,1.4,0.3,3.0,2.2,11.3,,6.82,1,185,86,Guard,0
1119,J.J. O'Brien\obriejj01,2014-15,San Diego State,MWC,36,36,32.9,4.1,8.9,.466,3.8,7.9,.484,0.3,1.0,.314,1.7,2.6,.645,2.2,3.0,5.2,2.4,1.4,0.2,1.5,1.3,10.3,,4.24,4,201,97,Forward,1
