,playerName,School,Conf,position,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,yearsInCollege,heightInCm,weightInKg,transferredSchools
826,Amile Jefferson\jeffeam01,Duke,ACC,Forward,35.0,35.0,29.7,4.2,6.8,0.613,4.2,6.8,0.613,0.0,0.0,0.34321338634857523,2.6,4.1,0.629,2.4,6.0,8.4,1.5,0.7,1.9,1.4,2.7,10.9,10.91,5.0,206.0,97.0,0.0
827,Alton Ford\fordal02,Houston,CUSA,Center,26.0,18.0,25.5,3.7,8.5,0.43200000000000005,3.3,7.2,0.462,0.3,1.3,0.265,3.1,5.1,0.609,1.6,4.3,5.9,0.7,0.2,0.7,2.5,3.7,10.8,4.91,1.0,206.0,124.0,0.0
828,Omari Johnson\johnsom01,Oregon State,Pac-10,Forward,31.0,26.0,26.7,2.9,6.3,0.45899999999999996,2.4,4.2,0.574,0.5,2.2,0.239,0.9,1.7,0.519,1.9,4.4,6.2,1.0,0.8,0.3,1.5,1.4,7.2,5.03,4.0,206.0,97.0,0.0
829,Ray Allen*\allenra02,UConn,Big East,Guard,35.0,35.0,31.4,8.3,17.7,0.47200000000000003,5.1,10.6,0.47700000000000004,3.3,7.1,0.466,3.4,4.2,0.81,1.7029752066115702,4.258016528925619,6.5,3.3,1.7,0.5,2.3,1.3,23.4,8.19,3.0,196.0,92.0,0.0
830,Luke Jackson\jackslu02,Oregon,Pac-10,Guard,31.0,31.0,34.6,6.8,13.9,0.488,4.4,8.5,0.519,2.4,5.4,0.44,5.3,6.1,0.862,1.8,5.4,7.2,4.5,1.3,0.2,3.0,1.7,21.2,6.91,4.0,201.0,97.0,0.0
831,Theo Pinson\pinsoth01,UNC,ACC,Forward,37.0,37.0,29.7,3.5,7.4,0.473,3.2,6.0,0.532,0.3,1.4,0.226,2.9,3.6,0.818,1.5,5.0,6.5,5.1,1.1,0.5,2.4,2.3,10.3,11.78,4.0,198.0,88.0,0.0
832,Glen Rice\ricegl01,Michigan,Big Ten,Forward,37.0,37.0,34.0,9.8,17.0,0.5770000000000001,7.1,11.8,0.604,2.7,5.2,0.516,3.4,4.0,0.8320000000000001,1.7029752066115702,4.258016528925619,6.3,2.3,1.1,0.3,2.2,2.0,25.6,12.06,4.0,201.0,97.0,0.0
833,Ben Handlogten\handlbe01,Western Michigan,MAC,Forward,27.0,30.191721132897605,31.3,5.7,9.5,0.599,5.7,9.5,0.598,0.0,0.0,1.0,4.3,6.4,0.6709999999999999,1.7029752066115702,4.258016528925619,8.8,1.6,1.4,1.5,3.0,2.8,15.7,1.84,4.0,208.0,108.0,0.0
834,Richard Hamilton\hamilri01,UConn,Big East,Guard,34.0,30.191721132897605,32.1,7.3,16.4,0.44299999999999995,5.3,10.6,0.496,2.0,5.8,0.34700000000000003,5.0,6.0,0.833,1.7029752066115702,4.258016528925619,4.8,2.7,1.2,0.3,2.4,1.6,21.5,8.8,3.0,198.0,83.0,0.0
835,Morris Peterson\petermo01,Michigan State,Big Ten,Forward,39.0,30.191721132897605,29.1,5.6,12.0,0.465,3.4,6.9,0.494,2.2,5.1,0.425,3.5,4.5,0.773,1.7029752066115702,4.258016528925619,6.0,1.3,1.2,0.3,2.2,2.0,16.8,9.91,5.0,201.0,98.0,0.0
836,Earl Watson\watsoea01,UCLA,Pac-10,Guard,32.0,32.0,34.8,5.4,10.9,0.493,4.2,7.5,0.556,1.2,3.4,0.35200000000000004,2.8,4.4,0.636,1.3,2.3,3.7,5.2,1.9,0.3,3.4,3.1,14.7,12.06,4.0,185.0,88.0,0.0
837,Darington Hobson\hobsoda01,New Mexico,MWC,Forward,35.0,35.0,33.6,5.5,12.5,0.44,4.4,9.5,0.465,1.1,3.1,0.361,3.7,5.7,0.653,2.1,7.1,9.3,4.6,1.3,0.4,3.0,1.9,15.9,3.84,1.0,201.0,92.0,0.0
838,Keita Bates-Diop\bateske01,Ohio State,Big Ten,Forward,34.0,34.0,33.1,7.3,15.1,0.48,5.3,9.7,0.547,1.9,5.4,0.359,3.3,4.1,0.794,1.5,7.2,8.7,1.6,0.9,1.6,1.8,1.7,19.8,9.03,4.0,201.0,86.0,0.0
839,Julyan Stone\stoneju01,UTEP,CUSA,Guard,35.0,35.0,36.5,2.9,5.8,0.51,2.6,4.3,0.596,0.4,1.5,0.255,2.2,4.0,0.561,1.2,6.3,7.5,5.3,1.5,0.6,1.9,2.4,8.5,2.47,4.0,201.0,90.0,0.0
840,Willie Green\greenwi01,Detroit,Horizon,Guard,30.0,30.0,34.0,8.1,16.6,0.49,6.9,13.3,0.519,1.2,3.3,0.374,5.1,6.3,0.805,1.1,3.9,4.9,2.5,1.3,0.4,2.3,2.4,22.6,-0.1,4.0,193.0,90.0,0.0
841,Donte Greene\greendo01,Syracuse,Big East,Forward,35.0,35.0,35.8,6.2,14.9,0.418,3.7,7.4,0.49200000000000005,2.6,7.5,0.345,2.7,3.8,0.7070000000000001,1.7,5.5,7.2,2.0,1.3,1.6,2.6,2.9,17.7,7.96,1.0,211.0,102.0,0.0
842,Jamal Sampson\sampsja01,California,Pac-10,Forward,32.0,31.0,24.9,2.4,5.7,0.426,2.4,5.7,0.426,0.0,0.0,0.34321338634857523,1.6,3.0,0.526,2.5,4.1,6.5,1.2,0.5,1.7,1.7,2.7,6.4,7.45,1.0,211.0,106.0,0.0
843,Bobby Jackson\jacksbo01,Minnesota,Big Ten,Guard,35.0,30.191721132897605,31.5,5.5,12.4,0.441,4.6,9.6,0.47600000000000003,0.9,2.8,0.32,3.5,4.4,0.7859999999999999,1.7029752066115702,4.258016528925619,6.1,4.0,2.1,0.2,2.3,3.0,15.3,9.2,2.0,185.0,83.0,0.0
844,Joakim Noah\noahjo01,Florida,SEC,Center,40.0,40.0,25.9,4.3,7.1,0.607,4.3,7.1,0.606,0.0,0.0,1.0,3.3,5.0,0.6629999999999999,2.6,5.9,8.4,2.3,1.1,1.8,2.5,2.3,12.0,7.33,3.0,211.0,105.0,0.0
845,Cole Aldrich\aldrico01,Kansas,Big 12,Center,36.0,36.0,26.8,4.1,7.4,0.562,4.1,7.4,0.562,0.0,0.0,0.34321338634857523,3.0,4.4,0.679,3.1,6.8,9.8,0.9,0.8,3.5,1.6,2.6,11.3,8.25,3.0,211.0,111.0,0.0
846,Wesley Matthews\matthwe02,Marquette,Big East,Guard,35.0,35.0,34.0,5.5,11.6,0.475,4.3,8.3,0.517,1.2,3.3,0.368,6.1,7.3,0.8290000000000001,1.3,4.4,5.7,2.5,1.2,0.5,2.3,2.2,18.3,7.87,4.0,196.0,99.0,0.0
847,Antonio Burks\burksan01,Memphis,CUSA,Guard,30.0,30.0,34.3,5.9,12.4,0.474,4.0,7.8,0.511,1.9,4.6,0.413,2.4,3.8,0.632,0.5,2.7,3.2,5.5,2.4,0.2,2.5,2.3,16.0,5.96,3.0,185.0,90.0,0.0
848,Jon Leuer\leuerjo01,Wisconsin,Big Ten,Forward,34.0,34.0,33.5,6.7,14.2,0.47,5.1,9.9,0.513,1.6,4.3,0.37,3.3,3.9,0.843,1.7,5.6,7.2,1.6,0.5,0.9,1.6,2.2,18.3,9.41,4.0,208.0,103.0,0.0
849,Shane Edwards\edwarsh01,Little Rock,Sun Belt,Forward,31.0,31.0,27.2,4.3,8.9,0.48700000000000004,3.8,7.1,0.536,0.5,1.8,0.29100000000000004,2.7,4.0,0.675,1.8,3.6,5.4,1.5,0.9,0.7,2.2,2.6,11.8,-3.72,2.0,201.0,96.0,0.0
850,Nigel Hayes\hayesni01,Wisconsin,Big Ten,Forward,37.0,37.0,32.2,4.9,10.6,0.457,4.3,8.8,0.488,0.6,1.9,0.314,3.6,6.2,0.5870000000000001,2.2,4.4,6.6,2.7,0.8,0.4,1.7,1.8,14.0,9.4,4.0,203.0,106.0,0.0
851,Trevon Duval\duvaltr01,Duke,ACC,Guard,37.0,34.0,29.8,4.0,9.4,0.428,3.2,6.5,0.49,0.8,2.9,0.29,1.4,2.4,0.596,0.5,1.4,2.0,5.6,1.5,0.1,2.8,2.4,10.3,9.71,1.0,190.0,84.0,0.0
852,Marcus Williams\willima03,UConn,Big East,Guard,23.0,20.0,33.3,3.6,8.9,0.40700000000000003,2.6,6.3,0.41,1.0,2.6,0.4,4.1,4.7,0.862,0.8,3.1,3.9,8.6,0.9,0.2,3.7,1.7,12.3,6.57,3.0,190.0,92.0,0.0
853,Jerami Grant\grantje01,Syracuse,ACC,Forward,32.0,20.0,31.4,4.2,8.4,0.496,4.2,8.2,0.506,0.0,0.2,0.0,3.8,5.6,0.674,2.4,4.3,6.8,1.4,0.8,0.6,1.2,2.3,12.1,7.25,2.0,203.0,95.0,0.0
854,Brandon Goodwin\goodwbr01,Florida Gulf Coast,A-Sun,Guard,34.0,33.0,33.4,6.6,13.9,0.47,5.3,9.4,0.564,1.2,4.5,0.275,4.2,5.6,0.75,1.1,4.4,5.5,4.8,1.4,0.1,2.9,1.6,18.6,-5.44,4.0,183.0,81.0,1.0
855,Josh Powell\poweljo01,NC State,ACC,Forward,31.0,31.0,27.0,4.6,8.1,0.5710000000000001,4.4,7.4,0.5920000000000001,0.3,0.8,0.375,2.8,3.8,0.7390000000000001,2.4,2.9,5.3,1.0,0.6,1.3,2.5,2.8,12.4,7.56,2.0,206.0,102.0,0.0
856,Myles Turner\turnemy01,Texas,Big 12,Forward,34.0,7.0,22.2,3.4,7.6,0.455,2.9,5.7,0.513,0.5,1.8,0.27399999999999997,2.8,3.3,0.8390000000000001,1.3,5.2,6.5,0.6,0.3,2.6,1.4,2.4,10.1,9.07,1.0,211.0,108.0,0.0
857,Keith Bogans\boganke01,Kentucky,SEC,Guard,36.0,35.0,29.7,5.4,11.8,0.456,3.2,6.0,0.528,2.2,5.8,0.38299999999999995,2.7,3.6,0.738,1.1,2.7,3.8,2.7,1.2,0.1,2.2,1.7,15.7,9.33,4.0,196.0,97.0,0.0
858,Jorge Gutierrez\gutiejo01,California,Pac-12,Guard,33.0,33.0,32.2,4.8,10.7,0.444,4.0,8.4,0.475,0.8,2.3,0.32899999999999996,2.7,3.7,0.7440000000000001,1.0,4.3,5.3,4.1,1.2,0.1,2.4,2.4,13.0,4.53,4.0,190.0,88.0,0.0
859,Elfrid Payton\paytoel01,Louisiana,Sun Belt,Guard,35.0,34.0,35.9,6.8,13.3,0.509,6.4,11.8,0.541,0.4,1.5,0.259,5.3,8.6,0.609,2.3,3.7,6.0,5.9,2.3,0.6,3.6,2.4,19.2,-0.28,3.0,190.0,81.0,0.0
860,Stromile Swift\swiftst01,LSU,SEC,Forward,34.0,30.191721132897605,29.8,6.1,10.1,0.608,5.9,9.3,0.634,0.2,0.7,0.28,3.7,6.1,0.617,1.7029752066115702,4.258016528925619,8.2,0.9,1.5,2.8,2.4,2.6,16.2,5.78,2.0,206.0,102.0,0.0
861,Marcus Derrickson\derrima01,Georgetown,Big East,Forward,29.0,29.0,32.0,5.2,10.2,0.505,3.6,6.8,0.526,1.6,3.5,0.465,3.9,4.5,0.863,2.3,5.8,8.1,1.6,0.7,0.7,2.2,2.4,15.9,5.29,3.0,201.0,113.0,0.0
862,Marquese Chriss\chrisma01,Washington,Pac-12,Forward,34.0,34.0,24.9,5.3,9.9,0.53,4.6,8.2,0.568,0.6,1.8,0.35,2.6,3.8,0.682,2.5,2.9,5.4,0.8,0.9,1.6,2.0,4.1,13.7,8.12,1.0,206.0,102.0,0.0
863,Kenny Satterfield\satteke01,Cincinnati,CUSA,Guard,35.0,34.0,34.4,4.7,12.0,0.387,3.3,7.9,0.415,1.4,4.1,0.33299999999999996,3.7,4.7,0.7879999999999999,1.2,3.5,4.7,5.1,1.7,0.2,3.2,2.5,14.4,7.84,2.0,188.0,84.0,0.0
864,Jabari Smith\smithja01,LSU,SEC,Center,34.0,30.191721132897605,28.5,4.6,8.3,0.5529999999999999,4.2,7.3,0.579,0.4,1.0,0.371,2.9,4.9,0.595,1.7029752066115702,4.258016528925619,7.0,2.2,0.7,1.0,2.6,2.5,12.5,5.78,2.0,211.0,113.0,0.0
865,Juwan Howard\howarju01,Michigan,Big Ten,Center,30.0,30.191721132897605,34.0,8.7,15.6,0.557,8.7,15.4,0.563,0.0,0.2,0.14300000000000002,3.4,5.0,0.675,1.7029752066115702,4.258016528925619,8.9,2.4,1.5,0.7,2.6,3.3,20.8,12.04,3.0,206.0,108.0,0.0
866,Earl Boykins\boykiea01,Eastern Michigan,MAC,Guard,29.0,30.191721132897605,30.8976088289393,9.2,19.4,0.47200000000000003,6.2,12.2,0.511,2.9,7.2,0.40700000000000003,4.4,5.4,0.816,1.7029752066115702,4.258016528925619,2.3,5.5,1.9,0.1,2.2771144278606963,2.327363184079602,25.7,2.67,4.0,165.0,61.0,0.0
867,Cameron Payne\payneca01,Murray State,OVC,Guard,35.0,35.0,32.2,7.0,15.3,0.456,4.6,9.0,0.513,2.4,6.4,0.377,3.8,4.8,0.787,0.6,3.1,3.7,6.0,1.9,0.5,2.5,2.1,20.2,-2.81,2.0,188.0,81.0,0.0
868,Donald Sloan\sloando01,Texas A&M,Big 12,Guard,34.0,34.0,33.2,5.9,13.2,0.444,4.5,9.4,0.47700000000000004,1.4,3.8,0.364,4.6,6.0,0.77,0.7,2.9,3.6,2.3,0.6,0.1,2.4,1.6,17.8,9.8,4.0,190.0,92.0,0.0
869,Ivan Rabb\rabbiv01,California,Pac-12,Forward,31.0,30.0,32.6,4.9,10.1,0.484,4.6,9.4,0.49,0.3,0.6,0.4,4.0,6.0,0.6629999999999999,3.0,7.4,10.5,1.5,0.7,1.0,2.2,3.1,14.0,6.34,2.0,211.0,99.0,0.0
870,Lynn Greer\greerly01,Temple,A-10,Guard,31.0,31.0,39.7,7.3,18.1,0.40399999999999997,4.2,10.1,0.41700000000000004,3.1,7.9,0.386,5.5,6.4,0.873,0.6,2.5,3.1,4.2,1.7,0.2,3.4,2.1,23.2,7.61,5.0,188.0,79.0,0.0
871,JaMychal Green\greenja01,Alabama,SEC,Forward,26.0,22.0,29.2,5.2,9.6,0.546,5.2,9.2,0.561,0.1,0.4,0.2,3.4,5.0,0.69,2.4,5.0,7.4,1.8,0.7,1.5,2.7,3.2,14.0,7.18,4.0,203.0,108.0,0.0
872,Donte DiVincenzo\divindo01,Villanova,Big East,Guard,40.0,10.0,29.3,4.7,9.8,0.48100000000000004,2.6,4.5,0.575,2.1,5.3,0.401,1.9,2.7,0.71,1.2,3.6,4.8,3.5,1.1,0.2,2.0,2.1,13.4,10.24,3.0,196.0,90.0,0.0
873,Alex Stepheson\stephal01,USC,Pac-10,Forward,34.0,34.0,32.9,4.0,7.3,0.552,4.0,7.3,0.552,0.0,0.0,0.34321338634857523,1.7,3.4,0.513,3.2,6.0,9.2,0.2,0.4,1.1,1.5,2.3,9.8,7.96,4.0,206.0,106.0,1.0
874,James Webb\webbja01,Boise State,MWC,Forward,31.0,31.0,30.5,5.7,11.5,0.494,4.8,8.0,0.602,0.9,3.5,0.248,3.5,5.1,0.684,2.4,6.7,9.1,1.1,1.4,0.6,1.6,3.0,15.8,3.12,2.0,206.0,91.0,0.0
875,Jawad Williams\willija04,UNC,ACC,Forward,37.0,37.0,24.0,4.8,8.9,0.541,3.7,6.1,0.616,1.1,2.8,0.381,2.4,2.9,0.813,1.5,2.5,4.0,1.4,0.7,0.5,1.5,1.7,13.1,10.66,4.0,206.0,98.0,0.0
876,Willie Warren\warrewi01,Oklahoma,Big 12,Guard,21.0,19.0,32.3,5.0,11.5,0.43799999999999994,3.6,6.9,0.524,1.4,4.6,0.309,4.8,6.0,0.795,0.7,2.6,3.3,4.1,1.0,0.0,3.8,2.3,16.3,7.79,2.0,193.0,90.0,0.0
877,Vincent Yarbrough\yarbrvi01,Tennessee,SEC,Forward,31.0,31.0,35.4,6.3,14.7,0.425,4.3,9.4,0.462,1.9,5.4,0.359,3.6,5.3,0.687,2.3,5.3,7.5,2.8,1.9,0.8,3.0,1.9,18.1,10.93,4.0,201.0,95.0,0.0
878,Lorenzo Brown\brownlo01,NC State,ACC,Guard,33.0,32.0,34.2,4.2,10.1,0.419,3.6,7.8,0.465,0.6,2.3,0.263,3.3,4.2,0.7709999999999999,0.7,3.7,4.3,7.2,2.0,0.6,3.5,2.0,12.4,7.17,3.0,196.0,84.0,0.0
879,Demetris Nichols\nichode01,Syracuse,Big East,Forward,35.0,35.0,34.8,6.4,14.4,0.447,3.6,7.5,0.475,2.9,6.9,0.41700000000000004,3.2,3.8,0.85,1.4,4.0,5.4,1.5,1.4,1.1,2.2,2.1,18.9,6.47,4.0,203.0,97.0,0.0
880,Andre Dawkins\dawkian01,Duke,ACC,Guard,33.0,4.0,13.7,2.5,5.7,0.444,0.6,1.1,0.541,1.9,4.6,0.42100000000000004,0.9,1.1,0.8109999999999999,0.2,1.1,1.3,0.4,0.5,0.2,0.5,1.3,7.9,8.48,4.0,196.0,97.0,0.0
881,John Wallace\wallajo01,Syracuse,Big East,Forward,38.0,30.191721132897605,36.3,7.7,15.8,0.489,6.7,13.4,0.501,1.0,2.3,0.42,5.8,7.7,0.763,1.7029752066115702,4.258016528925619,8.7,2.4,1.2,1.7,3.2,2.5,22.2,11.35,4.0,203.0,102.0,0.0
882,Adreian Payne\paynead01,Michigan State,Big Ten,Center,31.0,28.0,28.1,5.7,11.4,0.503,4.3,8.1,0.536,1.4,3.4,0.423,3.5,4.5,0.79,1.5,5.7,7.3,1.3,0.5,0.9,2.0,2.6,16.4,9.38,4.0,208.0,111.0,0.0
883,Rodney Carney\carnero01,Memphis,CUSA,Forward,37.0,29.0,27.8,5.9,13.6,0.436,3.2,6.6,0.484,2.8,7.1,0.391,2.5,3.6,0.7120000000000001,1.5,2.7,4.3,1.3,1.3,0.7,1.5,2.3,17.2,4.24,4.0,201.0,92.0,0.0
884,Alex Kirk\kirkal01,Washington State,Pac-10,Guard,4.0,0.0,1.0,0.0,0.0,0.4891389548693587,0.0,0.0,0.5242610250297974,0.0,0.0,0.34321338634857523,0.0,0.0,0.7261730083234244,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,7.39,1.0,178.0,77.0,0.0
885,Karl-Anthony Towns\townska01,Kentucky,SEC,Forward,39.0,39.0,21.1,3.7,6.6,0.5660000000000001,3.7,6.4,0.5770000000000001,0.1,0.2,0.25,2.8,3.4,0.813,2.4,4.3,6.7,1.1,0.5,2.3,1.4,2.9,10.3,8.67,1.0,211.0,113.0,0.0
886,Moritz Wagner\wagnemo01,Michigan,Big Ten,Forward,39.0,39.0,27.6,5.5,10.5,0.528,3.9,6.4,0.614,1.6,4.1,0.39399999999999996,1.9,2.8,0.6940000000000001,1.5,5.7,7.1,0.8,1.0,0.5,1.4,3.1,14.6,9.41,3.0,208.0,95.0,0.0
887,Matt Walsh\walshma01,Florida,SEC,Forward,28.0,26.0,29.9,4.5,9.9,0.45299999999999996,2.0,4.1,0.491,2.5,5.8,0.426,3.1,3.8,0.821,0.4,3.3,3.6,3.0,1.0,0.3,2.5,1.8,14.6,7.12,3.0,198.0,92.0,0.0
888,Jordan Clarkson\clarkjo01,Missouri,SEC,Guard,35.0,35.0,35.1,6.0,13.3,0.44799999999999995,5.1,10.1,0.501,0.9,3.3,0.281,4.6,5.6,0.831,0.8,3.0,3.8,3.4,1.1,0.2,2.7,2.2,17.5,6.86,3.0,196.0,87.0,1.0
889,George Hill\hillge01,IUPUI,Summit,Guard,32.0,32.0,36.8,6.9,12.6,0.545,5.3,9.2,0.58,1.5,3.4,0.45,6.2,7.7,0.812,1.5,5.2,6.8,4.3,1.8,0.4,2.9,2.8,21.5,-2.41,4.0,188.0,81.0,0.0
890,Michael Kidd-Gilchrist\kiddgmi01,Kentucky,SEC,Forward,40.0,39.0,31.1,4.0,8.2,0.491,3.7,6.9,0.535,0.3,1.3,0.255,3.6,4.8,0.745,2.6,4.9,7.4,1.9,1.0,0.9,2.2,2.4,11.9,7.93,1.0,201.0,105.0,0.0
891,JaKarr Sampson\sampsja02,St. John's (NY),Big East,Forward,33.0,32.0,29.0,5.5,11.1,0.495,5.5,10.9,0.499,0.0,0.2,0.2,1.8,3.3,0.565,2.1,4.1,6.1,1.2,0.6,1.0,1.6,2.8,12.8,6.56,2.0,206.0,97.0,0.0
892,Elden Campbell\campbel01,Clemson,ACC,Forward,35.0,30.0,29.7,6.4,12.3,0.522,6.4,12.3,0.521,0.0,0.0,1.0,3.5,5.9,0.599,1.7029752066115702,4.258016528925619,8.0,1.3,1.5,2.8,2.7,2.8,16.4,6.37,4.0,211.0,97.0,0.0
893,Glenn Robinson\robingl01,Purdue,Big Ten,Forward,34.0,34.0,34.3,10.8,22.4,0.483,8.5,16.3,0.522,2.3,6.1,0.38,6.3,7.9,0.7959999999999999,1.7029752066115702,4.258016528925619,10.1,1.9,1.6,0.9,4.1,2.6,30.3,9.9,2.0,201.0,102.0,0.0
894,Chris Gatling\gatlich01,Old Dominion,Sun Belt,Forward,32.0,30.0,31.3,7.8,12.7,0.62,7.8,12.6,0.621,0.0,0.0,0.0,5.3,7.7,0.6920000000000001,1.7029752066115702,4.258016528925619,11.1,0.8,1.9,2.7,2.8,3.2,21.0,-0.24,3.0,208.0,99.0,0.0
895,Damian Lillard\lillada01,Weber State,Big Sky,Guard,32.0,32.0,34.5,7.2,15.5,0.467,4.3,8.3,0.517,2.9,7.2,0.409,7.1,8.0,0.887,0.5,4.5,5.0,4.0,1.5,0.2,2.3,1.9,24.5,-3.65,4.0,188.0,83.0,0.0
896,Cedric Ceballos\cebalce01,Cal State Fullerton,Big West,Forward,29.0,28.0,36.9,8.5,17.6,0.485,7.4,14.2,0.523,1.1,3.3,0.32299999999999995,5.0,7.4,0.67,1.7029752066115702,4.258016528925619,12.5,1.7,1.6,0.5,3.2,2.4,23.1,5.13,2.0,198.0,86.0,0.0
897,Art Long\longar01,Cincinnati,CUSA,Center,33.0,32.0,24.6,3.8,8.4,0.44799999999999995,3.8,8.3,0.45399999999999996,0.0,0.1,0.0,1.5,2.6,0.565,1.7029752066115702,4.258016528925619,7.8,0.6,0.8,1.5,1.5,3.1,9.0,7.69,2.0,206.0,113.0,0.0
898,David Benoit\benoida01,Alabama,SEC,Forward,35.0,29.0,26.3,4.5,8.7,0.515,4.2,8.1,0.519,0.3,0.6,0.45,1.3,1.7,0.767,1.7029752066115702,4.258016528925619,6.1,0.8,0.6,0.5,1.3,2.6,10.5,5.77,2.0,203.0,99.0,0.0
899,Maurice Harkless\harklma01,St. John's (NY),Big East,Guard,32.0,32.0,36.1,6.0,13.3,0.452,5.5,10.9,0.506,0.5,2.5,0.215,2.9,4.3,0.6759999999999999,2.8,5.9,8.6,1.5,1.6,1.4,2.5,2.3,15.5,6.98,1.0,203.0,94.0,0.0
900,Dionte Christmas\chrisdi01,Temple,A-10,Guard,34.0,34.0,35.0,6.4,15.5,0.414,3.3,6.6,0.498,3.1,8.9,0.35200000000000004,3.5,4.6,0.753,1.1,4.7,5.8,2.9,1.5,0.1,2.9,2.5,19.5,3.9,4.0,198.0,92.0,0.0
901,Chase Budinger\budinch01,Arizona,Pac-10,Forward,35.0,35.0,37.6,6.3,13.0,0.48,4.3,8.2,0.528,1.9,4.8,0.39899999999999997,3.6,4.5,0.8009999999999999,1.4,4.8,6.2,3.4,1.4,0.5,2.4,1.9,18.0,8.8,3.0,201.0,98.0,0.0
902,Aaron Jackson\jacksaa01,Duquesne,A-10,Guard,34.0,34.0,36.7,6.7,12.1,0.5539999999999999,5.4,8.7,0.613,1.4,3.4,0.405,4.5,5.5,0.809,1.8,3.7,5.5,5.7,1.6,0.1,3.0,1.9,19.3,2.48,4.0,193.0,83.0,0.0
903,Jimmy Butler\butleji01,Marquette,Big East,Guard,37.0,35.0,34.6,5.1,10.3,0.49,4.5,8.8,0.515,0.5,1.6,0.345,5.1,6.5,0.7829999999999999,2.4,3.6,6.1,2.3,1.4,0.4,1.5,1.3,15.7,8.51,3.0,201.0,99.0,0.0
904,Grant Long\longgr01,Eastern Michigan,MAC,Forward,30.0,30.191721132897605,34.2,7.9,14.2,0.555,7.9,14.2,0.555,0.0,0.0,0.34321338634857523,7.2,9.4,0.765,1.7029752066115702,4.258016528925619,10.4,2.2,2.0,0.3,2.4,2.8,23.0,-1.82,4.0,203.0,102.0,0.0
905,Markel Brown\brownma02,Oklahoma State,Big 12,Guard,34.0,34.0,35.3,5.6,11.8,0.473,4.0,7.6,0.525,1.6,4.3,0.379,4.4,5.7,0.768,1.1,4.2,5.3,2.9,1.0,1.0,1.6,2.5,17.2,8.34,4.0,190.0,86.0,0.0
906,Cedric Jackson\jacksce01,Cleveland State,Horizon,Guard,37.0,37.0,33.3,3.6,9.3,0.391,2.8,6.4,0.43,0.9,2.9,0.306,2.7,4.3,0.627,1.2,4.6,5.8,5.4,3.0,0.2,3.6,2.8,10.9,2.12,4.0,188.0,86.0,1.0
907,Desmon Farmer\farmede01,USC,Pac-10,Guard,28.0,27.0,35.3,6.1,15.6,0.389,3.1,6.7,0.46299999999999997,3.0,8.9,0.33299999999999996,4.3,5.7,0.7609999999999999,1.3,3.3,4.6,1.8,1.2,0.1,2.6,2.8,19.4,6.52,4.0,196.0,99.0,0.0
908,David Wesley\wesleda01,Baylor,SWC,Guard,28.0,28.0,36.4,6.2,13.8,0.45,4.1,8.3,0.498,2.1,5.6,0.37799999999999995,6.4,7.8,0.8170000000000001,1.7029752066115702,4.258016528925619,4.9,4.7,2.0,0.4,3.6,3.0,20.9,1.22,3.0,183.0,86.0,0.0
909,Ramon Sessions\sessira01,Nevada,WAC,Guard,34.0,33.0,30.2,4.1,9.1,0.452,3.6,7.6,0.465,0.6,1.5,0.38,3.5,4.2,0.825,1.1,3.6,4.7,4.7,0.9,0.2,2.5,1.2,12.3,1.09,3.0,190.0,86.0,0.0
910,Orlando Johnson\johnsor01,UCSB,Big West,Guard,31.0,31.0,34.4,6.7,14.8,0.451,4.4,9.5,0.46399999999999997,2.3,5.3,0.42700000000000005,4.1,5.9,0.698,1.7,4.1,5.8,2.9,1.1,0.7,2.5,1.8,19.7,-1.38,4.0,196.0,92.0,1.0
911,Bonzie Colson\colsobo01,Notre Dame,ACC,Forward,21.0,21.0,32.4,7.5,14.9,0.503,6.7,12.1,0.551,0.8,2.8,0.293,4.0,5.2,0.7609999999999999,2.3,7.8,10.1,0.9,1.7,2.2,1.5,1.7,19.7,7.94,4.0,196.0,102.0,0.0
912,James Young\youngja01,Kentucky,SEC,Guard,40.0,39.0,32.4,4.6,11.3,0.40700000000000003,2.5,5.4,0.47,2.1,5.9,0.349,3.1,4.4,0.706,1.0,3.3,4.3,1.7,0.8,0.2,1.9,2.1,14.3,9.89,1.0,198.0,97.0,0.0
913,Tyrus Thomas\thomaty01,LSU,SEC,Forward,32.0,21.0,25.9,4.8,7.8,0.608,4.7,7.8,0.606,0.0,0.0,1.0,2.8,4.3,0.657,2.8,6.4,9.2,1.3,1.0,3.1,1.8,2.6,12.3,8.77,1.0,206.0,97.0,0.0
914,Matthew Dellavedova\dellama01,Saint Mary's,WCC,Guard,35.0,35.0,36.4,4.9,12.0,0.40399999999999997,2.4,5.6,0.429,2.5,6.4,0.382,3.6,4.3,0.852,0.7,2.7,3.4,6.4,1.1,0.1,2.8,1.7,15.8,3.31,4.0,193.0,86.0,0.0
915,Raef LaFrentz\lafrera01,Kansas,Big 12,Forward,30.0,30.0,30.2,7.7,14.1,0.5479999999999999,7.5,13.5,0.552,0.3,0.6,0.47100000000000003,4.0,5.5,0.738,1.7029752066115702,4.258016528925619,11.4,1.0,0.9,1.5,2.5,2.4,19.8,6.54,4.0,211.0,108.0,0.0
