playerName,Season,School,Conf,position,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,spacer1,SOS,yearsInCollege,heightInCm,weightInKg,transferredSchools
David Wear\wearda01,2013-14,UCLA,Pac-12,Forward,37,37,22.9,2.5,5,0.503,1.9,3.6,0.526,0.6,1.4,0.442,0.9,1.1,0.805,1.4,2.4,3.8,0.8,0.6,0.2,0.9,2,6.5,,7.62,4,208,104,1
Andre Barrett\barrean01,2003-04,Seton Hall,Big East,Guard,31,31,36.1,6,13.3,0.455,3.7,7.1,0.516,2.4,6.1,0.384,2.9,3.8,0.761,0.9,3,3.9,5.9,1.4,0.1,2.6,2,17.3,,7.78,4,178,78,0
Marcus Fizer\fizerma01,1999-00,Iowa State,Big 12,Forward,37,37,33.6,8.8,15.2,0.582,8.4,14.1,0.6,0.4,1.1,0.357,4.7,6.5,0.732,,,7.7,1.1,0.8,1.1,2.1,2.8,22.8,,7.14,3,206,118,0
Malik Hairston\hairsma01,2007-08,Oregon,Pac-10,Guard,31,31,31.5,5.7,10.8,0.525,4,6.9,0.577,1.7,3.9,0.433,3.3,4.5,0.732,1.5,3.4,4.8,2.1,0.6,0.8,1.8,2.9,16.3,,7.65,4,198,99,0
David Vanterpool\vanteda01,1994-95,St. Bonaventure,A-10,Guard,31,,33.1,5.7,12.8,0.444,4,7.8,0.508,1.7,5,0.344,4.4,5.9,0.753,,,5.5,3,2.4,0.2,2.9,2.7,17.5,,4.76,4,196,90,0
Chris Johnson\johnsch03,2011-12,Dayton,A-10,Forward,32,32,29.7,4.1,8.8,0.465,1.9,3.4,0.574,2.2,5.4,0.397,2.1,2.5,0.848,2.5,3.9,6.4,1.3,0.7,0.6,1.6,2.3,12.4,,4.3,4,198,97,0
Royal Ivey\iveyro01,2003-04,Texas,Big 12,Guard,33,33,29.7,3.4,7.5,0.448,3,6.6,0.456,0.4,0.9,0.387,2.3,3.7,0.626,1.3,2.8,4,4.3,1.2,0.2,1.5,2.5,9.4,,8.4,4,190,90,0
Shawn Bradley\bradlsh01,1990-91,BYU,WAC,Center,34,34,28.9,5.5,10.6,0.518,5.5,10.6,0.517,0,0,1,3.8,5.4,0.692,,,7.7,1.2,0.7,5.2,2.3,3.2,14.8,,5.36,1,229,106,0
Tony Bradley\bradlto01,2016-17,UNC,ACC,Forward,38,0,14.6,2.7,4.7,0.573,2.7,4.7,0.573,0,0,,1.7,2.8,0.619,2.6,2.6,5.1,0.6,0.3,0.6,0.7,1.8,7.1,,11.76,1,208,108,0
Anfernee Hardaway\hardaan01,1992-93,Memphis,GMWC,Guard,32,,37.4,7.8,16.3,0.477,5.5,9.4,0.583,2.3,6.9,0.332,4.9,6.4,0.767,,,8.5,6.4,2.4,1.2,3.4,2.7,22.8,,8.73,2,201,88,0
Jalen Brunson\brunsja01,2017-18,Villanova,Big East,Guard,40,40,31.8,6.8,13,0.521,4.6,7.7,0.599,2.2,5.3,0.408,3.3,4.1,0.802,0.3,2.8,3.1,4.6,0.9,0,1.8,2,18.9,,10.24,3,190,90,0
Victor Alexander\alexavi01,1990-91,Iowa State,Big 8,Center,31,29,32.9,9.5,14.4,0.659,9.5,14.4,0.659,0,0,,4.4,6.5,0.677,,,9,1.2,1.1,1.6,2.7,2.5,23.4,,13.62,4,206,120,0
Danny Green\greenda02,2008-09,UNC,ACC,Forward,38,38,27.4,4.8,10.3,0.471,2.8,5.4,0.517,2,4.8,0.418,1.4,1.6,0.852,1.8,2.8,4.7,2.7,1.8,1.3,1.7,2.2,13.1,,8.35,4,196,95,0
Gerard King\kingge02,1994-95,Nicholls State,Southland,Forward,28,,30.7,8.5,15.1,0.563,8.5,15.1,0.562,0,0,1,4.6,6.5,0.703,,,7.8,1.1,1.6,1.5,1.9,3.4,21.6,,-5.18,4,206,104,0
Jarrod Uthoff\uthofja01,2015-16,Iowa,Big Ten,Forward,33,33,30.8,6.6,14.8,0.448,4.6,9.5,0.484,2,5.2,0.382,3.7,4.5,0.813,1.5,4.9,6.3,1.1,1,2.6,1.2,1.5,18.9,,8.71,3,206,95,0
Vernon Macklin\macklve01,2010-11,Florida,SEC,Forward,37,35,24.5,5.2,8.7,0.593,5.2,8.7,0.593,0,0,,1.2,2.8,0.451,2.2,3.2,5.4,0.8,0.4,0.7,1.7,2.5,11.6,,7.57,4,206,111,1
Norman Powell\powelno01,2014-15,UCLA,Pac-12,Guard,36,36,34.6,5.9,13,0.456,4.9,9.7,0.503,1.1,3.3,0.319,3.5,4.7,0.751,0.6,4.1,4.7,2.1,1.8,0.4,2.2,2.5,16.4,,8.27,4,193,97,0
Casper Ware\wareca01,2011-12,Long Beach State,Big West,Guard,34,33,33.7,5.6,13.9,0.401,2.8,6.1,0.459,2.8,7.8,0.356,3.5,4.4,0.793,0.4,2,2.4,3.4,1.4,0.1,2.4,1.9,17.4,,0.87,4,178,79,0
Mikal Bridges\bridgmi01,2017-18,Villanova,Big East,Guard-Forward,40,40,32.1,6.1,11.9,0.514,3.5,5.9,0.593,2.6,6,0.435,2.9,3.4,0.851,1.4,4,5.3,1.9,1.5,1.1,1.4,2.2,17.7,,10.24,3,201,86,0
Etan Thomas\thomaet01,1999-00,Syracuse,Big East,Center,29,,32.4,5.1,8.5,0.602,5.1,8.5,0.602,0,0,,3.4,5,0.678,,,9.3,0.6,0.8,3.7,2,3.2,13.6,,6.2,4,206,116,0
Bradley Beal\bealbr01,2011-12,Florida,SEC,Guard,37,37,34.2,4.7,10.6,0.445,3,5.6,0.541,1.7,5,0.339,3.6,4.7,0.769,1.4,5.4,6.7,2.2,1.4,0.8,2.1,2.1,14.8,,7.33,1,190,93,0
Malik Rose\rosema01,1995-96,Drexel,NAC,Center,31,,31.4,7.1,11.9,0.595,6.8,11.2,0.611,0.2,0.7,0.333,5.9,8.2,0.714,,,13.2,1.7,1.1,1,2.8,2.7,20.2,,-5.06,4,201,113,0
Brevin Knight\knighbr01,1996-97,Stanford,Pac-10,Guard,30,,32,4.6,11.4,0.408,3.1,7.7,0.407,1.5,3.7,0.409,5.5,6.6,0.834,,,3.7,7.8,2.8,0.1,3.4,2.8,16.3,,9.05,4,178,78,0
Mark Strickland\stricma01,1991-92,Temple,A-10,Forward,30,30,32.9,4.2,8,0.531,4.2,8,0.531,0,0,,1.3,3,0.429,,,6,0.2,1,2.4,1.4,2.6,9.8,,8.38,3,206,95,0
Pape Sow\sowpa01,2003-04,Cal State Fullerton,Big West,Forward,28,28,32.2,5.7,11.6,0.494,5.4,10.7,0.507,0.3,0.9,0.333,5.6,8.3,0.675,3.1,6.6,9.7,0.9,1.6,0.6,3,3.6,17.3,,-0.81,3,208,113,0
Mamadou N'Diaye\ndiayma02,1999-00,Auburn,SEC,Center,34,,26.6,2.9,5.5,0.535,2.9,5.5,0.535,0,0,,3,4.6,0.665,,,7.9,0.5,0.8,1.9,,,8.9,,8.2,4,213,115,0
MarShon Brooks\brookma01,2010-11,Providence,Big East,Guard,32,31,36.5,8.6,17.8,0.483,6.5,11.7,0.559,2.1,6.2,0.34,5.3,6.8,0.772,2.3,4.8,7,2.5,1.5,1.2,3.1,2.5,24.6,,6.44,4,196,90,0
Khem Birch\birchkh01,2013-14,UNLV,MWC,Forward,33,32,31.4,3.8,7.4,0.51,3.8,7.4,0.51,0,0,,4,5.7,0.693,4,6.2,10.2,1.2,0.6,3.8,1.3,2.3,11.5,,2.76,3,206,99,1
Jordan Adams\adamsjo01,2013-14,UCLA,Pac-12,Guard,36,36,30.1,5.8,11.9,0.485,4.3,7.9,0.551,1.4,4.1,0.356,4.4,5.3,0.836,1.9,3.5,5.3,2.3,2.6,0.1,1.5,2.2,17.4,,7.62,2,196,99,0
Jaren Jackson\jacksja02,1988-89,Georgetown,Big East,Guard,34,34,27.1,4.7,10.5,0.451,3.7,7.9,0.463,1.1,2.6,0.414,1.7,2.6,0.656,,,5.2,1.8,1.7,0.3,1.7,1.9,12.3,,10.37,4,193,86,0
Hassan Adams\adamsha01,2005-06,Arizona,Pac-10,Guard,31,30,33.3,7.5,15.8,0.478,7,13.7,0.511,0.5,2.1,0.262,1.9,3.1,0.611,2.2,2.8,5,2.9,2.6,0.5,2.2,1.9,17.5,,10.09,4,193,99,0
Armon Johnson\johnsar02,2009-10,Nevada,WAC,Guard,34,34,34.5,6.4,13,0.495,5.9,10.9,0.544,0.5,2.1,0.239,2.4,3.5,0.678,0.8,2.6,3.4,5.6,0.8,0.4,3.4,1.8,15.7,,2.56,3,190,88,0
Sean May\mayse01,2004-05,UNC,ACC,Center,37,36,26.8,6.2,10.9,0.567,6.2,10.8,0.571,0,0.1,0,5.2,6.8,0.758,3.8,6.9,10.7,1.7,1.2,1,2.5,2.4,17.5,,10.66,3,206,120,0
Xavier Henry\henryxa01,2009-10,Kansas,Big 12,Guard,36,36,27.5,4.5,9.8,0.458,2.6,5.3,0.492,1.9,4.6,0.418,2.5,3.2,0.783,1.2,3.2,4.4,1.5,1.5,0.5,1.9,1.8,13.4,,8.25,1,198,99,0
Al-Farouq Aminu\aminual01,2009-10,Wake Forest,ACC,Forward,31,30,31.3,5.4,12.1,0.447,4.8,9.9,0.484,0.6,2.1,0.273,4.5,6.4,0.698,4.3,6.4,10.7,1.3,1.4,1.4,3.2,2.9,15.8,,8.85,2,206,97,0
D'Angelo Russell\russeda01,2014-15,Ohio State,Big Ten,Guard,35,34,33.9,6.6,14.7,0.449,3.9,8.1,0.479,2.7,6.6,0.411,3.4,4.5,0.756,1,4.7,5.7,5,1.6,0.3,2.9,2.1,19.3,,7.37,1,196,81,0
Richaun Holmes\holmeri01,2014-15,Bowling Green State,MAC,Forward,31,30,28.8,5.3,9.5,0.563,4.7,8.1,0.588,0.6,1.4,0.419,3.5,4.9,0.712,2.8,5.2,8,0.8,0.7,2.7,1.9,2.5,14.7,,-1.25,3,203,111,0
Landry Fields\fieldla01,2009-10,Stanford,Pac-10,Guard,32,32,36.3,7.8,15.8,0.49,6.8,13.1,0.521,0.9,2.7,0.337,5.6,8,0.696,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2,22,,6.5,4,201,97,0
Josh Childress\childjo01,2003-04,Stanford,Pac-10,Forward,23,18,29.8,5.4,11,0.488,3.9,7.3,0.536,1.5,3.7,0.395,3.4,4.1,0.821,1.9,5.6,7.5,2.7,0.9,1.6,2.2,2.3,15.7,,4.34,3,203,95,0
Andrew Bogut\bogutan01,2004-05,Utah,MWC,Forward,35,35,35,8,12.9,0.62,7.8,12.2,0.636,0.3,0.7,0.36,4.1,5.9,0.692,3.7,8.5,12.2,2.3,1,1.9,2.7,2.2,20.4,,4.54,2,213,111,0
Kris Joseph\josepkr01,2011-12,Syracuse,Big East,Forward,37,37,32.2,4.4,10.5,0.421,3.1,6.5,0.467,1.4,4,0.345,3.2,4.2,0.745,1.5,3.2,4.7,1.5,1.4,0.6,1.5,1.7,13.4,,8.02,4,201,95,0
Gary Trent\trentga02,1994-95,Ohio,MAC,Forward,33,,34.4,8.9,16.8,0.527,8.6,15.8,0.547,0.2,1.1,0.229,4.9,7.7,0.642,,,12.8,2.4,0.6,0.8,3.5,2.3,22.9,,3.58,3,203,113,0
Josh McRoberts\mcrobjo01,2006-07,Duke,ACC,Forward,33,32,35.3,5,9.9,0.502,4.8,9.2,0.523,0.2,0.7,0.217,2.9,4.4,0.664,2.1,5.8,7.9,3.5,1.2,2.5,2.4,2.5,13,,10.48,2,208,108,0
Cory Joseph\josepco01,2010-11,Texas,Big 12,Guard,36,36,32.4,3.8,8.9,0.422,2.3,5.4,0.429,1.4,3.5,0.413,1.4,2,0.699,0.6,2.9,3.6,3,1,0.3,1.5,1.8,10.4,,7.96,1,190,83,0
Okaro White\whiteok01,2013-14,Florida State,ACC,Forward,36,35,30.1,4.6,9,0.514,3.9,7.2,0.548,0.7,1.8,0.375,3.7,4.7,0.798,2.1,4.7,6.8,0.9,0.8,1.1,1.9,3,13.6,,8.13,4,203,92,0
Jameel Warney\warneja01,2015-16,Stony Brook,AEC,Forward,33,33,32.9,8.2,13.1,0.63,8.2,13.1,0.63,0,0,,3.4,5.4,0.624,4.5,6.3,10.8,1.6,0.9,3,1.3,2.2,19.8,,-5.28,4,203,115,0
Jamal Robinson\robinja03,1996-97,Virginia,ACC,Guard,31,,22.3,2.4,5.9,0.399,2.3,5.4,0.428,0.1,0.5,0.118,0.8,1.9,0.431,,,4.8,1.9,0.7,0.3,,,5.6,,11.38,4,201,96,0
Maceo Baston\bastoma01,1997-98,Michigan,Big Ten,Forward,30,,,4.3,7.2,0.597,4.3,7.2,0.597,0,0,,4.1,6.3,0.654,,,7.4,1.2,0.8,1.1,,,12.7,,9.64,4,206,97,0
Marquis Teague\teaguma01,2011-12,Kentucky,SEC,Guard,40,40,32.6,3.6,8.8,0.412,3,6.8,0.438,0.7,2,0.325,2.1,3,0.714,0.4,2.1,2.5,4.8,0.9,0.3,2.7,2.3,10,,7.93,1,188,85,0
Rick Fox\foxri01,1990-91,UNC,ACC,Forward,35,32,28.5,5.9,13,0.453,4,7.4,0.537,1.9,5.6,0.342,3.2,3.9,0.804,,,6.6,3.7,2,0.5,2.9,2.9,16.9,,10.91,4,201,104,0
Reggie Slater\slatere01,1991-92,Wyoming,WAC,Forward,29,,36.2,6.3,11,0.575,6.3,,,0,,,5.2,7.2,0.714,,,11.3,2,,,,,17.9,,2.83,4,201,97,0
Predrag Savovic\savovpr01,2001-02,Hawaii,WAC,Guard,25,25,31.8,6.5,14.9,0.438,3.5,7.2,0.489,3,7.7,0.391,4.2,5.1,0.835,1,3.8,4.8,2.3,0.7,0.2,1.5,2.2,20.3,,1.15,4,198,102,1
Kyle Weaver\weaveky01,2007-08,Washington State,Pac-10,Guard,35,35,33.1,3.9,8.5,0.463,3.3,6.6,0.491,0.7,1.9,0.364,3.6,4.9,0.733,1.1,4.2,5.3,4.3,1.7,0.7,2.8,1.9,12.2,,6.35,4,198,91,0
Ryan Reid\reidry01,2009-10,Florida State,ACC,Forward,31,29,22.7,2.6,5.4,0.491,2.6,5.4,0.491,0,0,,1.5,2.5,0.597,1.9,2.1,4,1.1,0.6,0.5,1.6,1.5,6.8,,6.79,4,203,106,0
Aaron Williams\williaa01,1992-93,Xavier,MW Coll,Forward,30,,28.1,4.2,7.8,0.543,4.2,7.8,0.543,0,0,,2.4,3.1,0.777,,,7.1,1.8,0.7,1.8,2.2,3.1,10.9,,2.75,4,206,99,0
Brook Lopez\lopezbr01,2007-08,Stanford,Pac-10,Forward,27,25,30.8,6.8,14.6,0.468,6.8,14.3,0.475,0,0.2,0,5.7,7.2,0.789,2.9,5.3,8.2,1.4,0.6,2.1,2.1,2.4,19.3,,6.95,2,213,117,0
Jeff Foster\fosteje01,1998-99,Texas State,Southland,Center,28,,28.1,5.1,10.2,0.498,5.1,10.2,0.498,0,0,,4,5.8,0.693,,,11.3,1.5,1.1,1,2,1,14.2,,-8.23,4,211,107,0
Chris Garner\garnech01,1996-97,Memphis,CUSA,Guard,31,,32.4,2.7,6.3,0.438,2,3.6,0.559,0.7,2.7,0.277,0.6,0.8,0.692,,,2.6,4.1,2.7,0.2,,,6.8,,6.46,4,178,70,0
Walt Williams\williwa02,1991-92,Maryland,ACC,Forward,29,29,35.9,8.8,18.7,0.472,5.8,10.4,0.553,3.1,8.3,0.371,6,8,0.758,,,5.6,3.6,2.1,1,3.8,3.4,26.8,,7.74,4,203,99,0
K.J. McDaniels\mcdankj01,2013-14,Clemson,ACC,Forward,36,35,33.7,5.8,12.6,0.459,4.6,8.8,0.527,1.2,3.8,0.304,4.3,5.1,0.842,2.4,4.7,7.1,1.6,1.1,2.8,2.3,2.2,17.1,,5.97,3,198,90,0
Dan Majerle\majerda01,1987-88,Central Michigan,MAC,Guard,32,,37.4,8.7,16.7,0.521,7.3,13.6,0.539,1.4,3.2,0.446,4.9,7.6,0.645,,,10.8,2.5,1.5,0.9,0.1,2.4,23.7,,-2.16,4,198,97,0
Craig Brackins\brackcr01,2009-10,Iowa State,Big 12,Forward,32,32,35.1,6,14.3,0.42,5.2,11.6,0.446,0.8,2.7,0.31,3.7,4.8,0.76,2.1,6.4,8.5,2.2,0.8,1.2,2.1,2,16.5,,8.37,3,208,104,0
Paul Shirley\shirlpa01,2000-01,Iowa State,Big 12,Forward,31,31,27,3.7,7.2,0.52,3.7,7.1,0.52,0,0.1,0.5,2.5,3.7,0.672,3.1,3.8,6.9,0.9,0.9,0.6,1.8,3.1,10,,4.87,5,208,104,0
Devonte' Graham\grahade01,2017-18,Kansas,Big 12,Guard,39,39,37.8,5.1,12.8,0.4,2.3,5.8,0.392,2.8,6.9,0.406,4.3,5.2,0.827,0.6,3.4,4,7.2,1.6,0.1,2.8,1.4,17.3,,11.87,4,188,79,0
Dakari Johnson\johnsda04,2014-15,Kentucky,SEC,Center,39,0,16.3,2,4,0.506,2,4,0.506,0,0,,2.3,3.7,0.625,1.7,2.9,4.6,0.7,0.4,0.9,1.1,1.8,6.4,,8.67,2,213,115,0
Terrel Harris\harrite01,2008-09,Oklahoma State,Big 12,Guard,35,35,31.7,4.8,9.8,0.488,3.2,5.5,0.575,1.6,4.3,0.377,2.7,3.5,0.785,0.8,3.9,4.8,1.9,1.7,0.3,1.9,3.3,13.9,,7.44,4,196,92,0
Steve Novak\novakst01,2005-06,Marquette,Big East,Forward,31,31,33.8,5.6,11.7,0.477,1.7,3.4,0.5,3.9,8.4,0.467,2.4,2.5,0.974,1.1,4.8,5.9,1.3,0.6,0.1,1,2.1,17.5,,8.16,4,208,99,0
Brian Grant\grantbr01,1993-94,Xavier,MW Coll,Center,29,,30.8,6.2,11.2,0.559,6.2,11.1,0.561,0,0.1,0.333,4.2,5.9,0.713,,,9.9,1.6,0.9,1.6,2.3,2.6,16.7,,0.87,4,206,115,0
Corey Brewer\breweco01,2006-07,Florida,SEC,Forward,37,37,28.5,4.6,9.6,0.475,3.5,6.4,0.544,1.1,3.2,0.336,3,4.2,0.723,1.1,3.6,4.7,2.9,1.9,0.4,2.5,1.9,13.2,,7.33,3,206,83,0
Jerian Grant\grantje02,2014-15,Notre Dame,ACC,Guard,38,38,37.1,5.4,11.2,0.478,4.1,7.1,0.572,1.3,4.2,0.316,4.5,5.7,0.78,0.3,2.7,3,6.7,1.7,0.5,2.2,2,16.5,,7.02,4,196,92,0
Charlie Bell\bellch01,2000-01,Michigan State,Big Ten,Guard,33,33,31.3,4.5,11.3,0.402,3,6.7,0.443,1.6,4.6,0.342,2.8,3.7,0.77,1,3.7,4.7,5.1,1,0.2,2.8,1.6,13.5,,9.54,4,190,90,0
Sean Lampley\lamplse01,2000-01,California,Pac-10,Forward,31,31,34.6,6.7,13.4,0.502,6.5,12.4,0.527,0.2,1.1,0.212,5.8,7.9,0.738,1.5,5.7,7.2,3.3,0.9,0.5,3.6,2.5,19.5,,9.08,4,201,102,0
Brice Johnson\johnsbr02,2015-16,UNC,ACC,Forward,40,39,28,7.2,11.6,0.617,7.2,11.6,0.617,0,0,,3.9,4.9,0.794,2.9,7.5,10.4,1.5,1.1,1.5,1.8,2.7,18.2,,10.69,4,206,103,0
Dean Garrett\garrede01,1987-88,Indiana,Big Ten,Center,29,28,33,6.3,11.9,0.535,6.3,11.9,0.535,0,0,,3.4,4.9,0.697,,,8.5,0.4,0.6,3.4,1.2,2.8,16.1,,9.65,2,208,102,0
Rawle Alkins\alkinra01,2017-18,Arizona,Pac-12,Guard,23,21,31.4,4.3,10,0.432,2.9,6,0.482,1.4,4,0.359,3.1,4.3,0.724,1.9,2.9,4.8,2.5,1.3,0.7,2.6,2.2,13.1,,6.84,2,196,99,0
Rudy Gay\gayru01,2005-06,UConn,Big East,Forward,33,33,30.8,5.7,12.3,0.461,4.8,9.6,0.5,0.8,2.7,0.318,3.1,4.2,0.732,2,4.4,6.4,2.1,1.8,1.6,2.5,2.3,15.2,,6.57,2,206,99,0
Trey McKinney-Jones\mckintr01,2012-13,Miami (FL),ACC,Guard,36,34,30.3,3,7.2,0.413,1.3,3,0.44,1.6,4.2,0.393,1.6,1.9,0.851,0.4,3,3.4,1.6,0.8,0,0.9,1.5,9.2,,7.88,4,196,99,1
Scott Padgett\padgesc01,1998-99,Kentucky,SEC,Forward,37,,29.1,4.2,9.1,0.466,2.6,4.7,0.543,1.6,4.3,0.381,2.5,3.7,0.681,,,5.9,2.6,1.3,0.6,1.8,2.3,12.6,,9.93,4,206,108,0
Michael Finley\finlemi01,1994-95,Wisconsin,Big Ten,Forward,27,,37,6.6,17.4,0.379,4.4,9.9,0.451,2.1,7.6,0.284,5.2,6.7,0.773,,,5.2,4,1.9,0.6,3,2.7,20.5,,6.94,4,201,97,0
Jamaal Tinsley\tinslja01,2000-01,Iowa State,Big 12,Guard,31,31,32.2,4.5,11.2,0.399,3.3,8.1,0.406,1.2,3.1,0.381,4.1,6,0.692,0.6,3.2,3.8,6,2.5,0.6,3.8,3,14.3,,4.87,2,190,88,0
Alfonzo McKinnie\mckinal01,2014-15,Green Bay,Horizon,Forward,33,20,21.6,3.2,7,0.453,2.5,5.1,0.5,0.6,1.9,0.328,1,2,0.508,2,3.4,5.3,0.2,0.5,0.5,1.4,3.4,8,,-0.4,4,203,97,1
Shaquille O'Neal*\onealsh01,1991-92,LSU,SEC,Center,30,,32,9.8,15.9,0.615,9.8,15.9,0.615,0,0,,4.5,8.5,0.528,,,14,1.5,1,5.2,3.4,2.9,24.1,,8.64,3,216,147,0
Derrick Coleman\colemde01,1989-90,Syracuse,Big East,Forward,33,31,35.3,5.9,10.7,0.551,5.4,9.4,0.576,0.5,1.2,0.366,5.7,8,0.715,,,12.1,2.9,1.5,2,2.7,3.1,17.9,,8.85,4,208,104,0
J.J. Hickson\hicksjj01,2007-08,NC State,ACC,Forward,31,26,28.7,5.3,8.9,0.591,5.3,8.9,0.593,0,0,0,4.3,6.3,0.677,2.6,5.9,8.5,1,0.7,1.5,2.7,1.9,14.8,,9.06,1,206,109,0
Caris LeVert\leverca01,2015-16,Michigan,Big Ten,Guard,15,14,30.9,5.5,10.8,0.506,3.5,6.5,0.546,1.9,4.3,0.446,3.6,4.5,0.794,0.6,4.7,5.3,4.9,1,0.2,1.7,1.2,16.5,,7.92,4,201,90,0
Courtney Lee\leeco01,2007-08,Western Kentucky,Sun Belt,Guard,36,36,30,7.2,15.1,0.477,5.3,10.3,0.515,1.9,4.8,0.397,4.1,5,0.822,1.3,3.5,4.9,2.1,1.8,0.8,2.3,2.4,20.4,,0.24,4,196,90,0
Michael Hawkins\hawkimi01,1994-95,Xavier,MW Coll,Guard,28,,32.9,4.2,9.8,0.427,2.1,4.4,0.475,2.1,5.4,0.388,3.7,4.6,0.792,,,3.3,5.8,1.6,0.1,3,1.9,14.1,,-0.89,4,183,80,0
Hilton Armstrong\armsthi01,2005-06,UConn,Big East,Center,34,33,27.7,3.5,5.7,0.608,3.4,5.6,0.609,0,0.1,0.5,2.7,3.9,0.692,2,4.6,6.6,0.7,0.6,3.1,2.3,2.8,9.7,,6.57,4,211,106,0
Wayne Selden\seldewa01,2015-16,Kansas,Big 12,Guard,38,37,29.8,5,10.5,0.474,3,5.5,0.548,1.9,5,0.392,1.9,3.1,0.612,0.8,2.7,3.4,2.6,0.7,0.3,1.9,2,13.8,,11.22,3,196,104,0
Sam Jacobson\jacobsa01,1997-98,Minnesota,Big Ten,Forward,32,,,6.7,15.8,0.426,5.2,11.2,0.468,1.5,4.6,0.324,3.3,4.5,0.727,,,5.2,1.8,1.3,0.2,,,18.2,,8.3,4,193,97,0
